Department,Category,Use Case,Prompt,ChatGPT URL,Source URL
"Executives","Executive & organizational communications","Plan a reorg comms sequence","I’m planning communications for a reorg. Provide a step-by-step message plan by audience type (execs, managers, all staff). Include tone guidelines and delivery format per message.","https://chatgpt.com/?prompt=I%E2%80%99m%20planning%20communications%20for%20a%20reorg.%20Provide%20a%20step-by-step%20message%20plan%20by%20audience%20type%20(execs%2C%20managers%2C%20all%20staff).%20Include%20tone%20guidelines%20and%20delivery%20format%20per%20message.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive & organizational communications","Draft a succession planning memo","Help me draft a succession planning memo for our [leadership team/board]. Include reasoning, timing, and a transparent outline of next steps for internal comms.","https://chatgpt.com/?prompt=Help%20me%20draft%20a%20succession%20planning%20memo%20for%20our%20%5Bleadership%20team%2Fboard%5D.%20Include%20reasoning%2C%20timing%2C%20and%20a%20transparent%20outline%20of%20next%20steps%20for%20internal%20comms.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Strategic planning & decision support","Create a pricing strategy brief","We’re revisiting our pricing strategy for [product/service]. Based on [insert context: goals, customer segments, competitive positioning], suggest 2–3 pricing models and pros/cons of each.","https://chatgpt.com/?prompt=We%E2%80%99re%20revisiting%20our%20pricing%20strategy%20for%20%5Bproduct%2Fservice%5D.%20Based%20on%20%5Binsert%20context%3A%20goals%2C%20customer%20segments%2C%20competitive%20positioning%5D%2C%20suggest%202%E2%80%933%20pricing%20models%20and%20pros%2Fcons%20of%20each.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Strategic planning & decision support","Prioritize growth levers","Given our goals [insert business goals], identify 3 high-potential growth levers and estimate effort vs. impact. Include a table with short descriptions and trade-offs.","https://chatgpt.com/?prompt=Given%20our%20goals%20%5Binsert%20business%20goals%5D%2C%20identify%203%20high-potential%20growth%20levers%20and%20estimate%20effort%20vs.%20impact.%20Include%20a%20table%20with%20short%20descriptions%20and%20trade-offs.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Strategic planning & decision support","Analyze market entry risks","We are considering entering [new market/region]. Based on current economic, legal, and competitive factors, summarize key risks and mitigation strategies in bullet format.","https://chatgpt.com/?prompt=We%20are%20considering%20entering%20%5Bnew%20market%2Fregion%5D.%20Based%20on%20current%20economic%2C%20legal%2C%20and%20competitive%20factors%2C%20summarize%20key%20risks%20and%20mitigation%20strategies%20in%20bullet%20format.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Strategic planning & decision support","Reframe strategic trade-offs","We’re choosing between [Option A] and [Option B] for our next big investment. Compare trade-offs across cost, time, team capacity, and customer impact. Recommend based on goal fit.","https://chatgpt.com/?prompt=We%E2%80%99re%20choosing%20between%20%5BOption%20A%5D%20and%20%5BOption%20B%5D%20for%20our%20next%20big%20investment.%20Compare%20trade-offs%20across%20cost%2C%20time%2C%20team%20capacity%2C%20and%20customer%20impact.%20Recommend%20based%20on%20goal%20fit.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Strategic planning & decision support","Design a 3-year strategy outline","Based on these business priorities [insert high-level goals], help me develop a high-level 3-year strategy. Include major focus areas, risks, and milestones per year.","https://chatgpt.com/?prompt=Based%20on%20these%20business%20priorities%20%5Binsert%20high-level%20goals%5D%2C%20help%20me%20develop%20a%20high-level%203-year%20strategy.%20Include%20major%20focus%20areas%2C%20risks%2C%20and%20milestones%20per%20year.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Analytical performance & data insights","Identify top and bottom performing segments","This is a dataset of performance across [regions/products/customers]. Identify which segments are over- and under-performing relative to the average. Show the metrics driving this and recommend 2 actions based on the findings.","https://chatgpt.com/?prompt=This%20is%20a%20dataset%20of%20performance%20across%20%5Bregions%2Fproducts%2Fcustomers%5D.%20Identify%20which%20segments%20are%20over-%20and%20under-performing%20relative%20to%20the%20average.%20Show%20the%20metrics%20driving%20this%20and%20recommend%202%20actions%20based%20on%20the%20findings.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Analytical performance & data insights","Analyze quarterly business metrics","I’m reviewing performance data for Q[insert quarter]. Analyze this dataset [upload CSV] for key trends in revenue, churn, and customer acquisition. Highlight 3 insights I should share with the board and suggest follow-up questions I should ask.","https://chatgpt.com/?prompt=I%E2%80%99m%20reviewing%20performance%20data%20for%20Q%5Binsert%20quarter%5D.%20Analyze%20this%20dataset%20%5Bupload%20CSV%5D%20for%20key%20trends%20in%20revenue%2C%20churn%2C%20and%20customer%20acquisition.%20Highlight%203%20insights%20I%20should%20share%20with%20the%20board%20and%20suggest%20follow-up%20questions%20I%20should%20ask.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Analytical performance & data insights","Analyze customer journey drop-off","I uploaded a funnel dataset showing customer journey stages. Analyze conversion rates between each stage and identify the largest drop-offs. Suggest 2–3 hypotheses and next steps to test or investigate.","https://chatgpt.com/?prompt=I%20uploaded%20a%20funnel%20dataset%20showing%20customer%20journey%20stages.%20Analyze%20conversion%20rates%20between%20each%20stage%20and%20identify%20the%20largest%20drop-offs.%20Suggest%202%E2%80%933%20hypotheses%20and%20next%20steps%20to%20test%20or%20investigate.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Analytical performance & data insights","Forecast next quarter based on historical trends","Based on this historical data [upload], build a simple forecast for [KPI, e.g. revenue] over the next quarter. Use a basic time-series model and explain any assumptions made. Present as a short briefing I can share with my leadership team.","https://chatgpt.com/?prompt=Based%20on%20this%20historical%20data%20%5Bupload%5D%2C%20build%20a%20simple%20forecast%20for%20%5BKPI%2C%20e.g.%20revenue%5D%20over%20the%20next%20quarter.%20Use%20a%20basic%20time-series%20model%20and%20explain%20any%20assumptions%20made.%20Present%20as%20a%20short%20briefing%20I%20can%20share%20with%20my%20leadership%20team.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Analytical performance & data insights","Prioritize strategic investments","I uploaded a dataset of ongoing or proposed initiatives with cost, impact score, and estimated time to ROI. Help me prioritize these initiatives by building a simple scoring model and plotting effort vs. impact. Summarize the top 3 recommendations.","https://chatgpt.com/?prompt=I%20uploaded%20a%20dataset%20of%20ongoing%20or%20proposed%20initiatives%20with%20cost%2C%20impact%20score%2C%20and%20estimated%20time%20to%20ROI.%20Help%20me%20prioritize%20these%20initiatives%20by%20building%20a%20simple%20scoring%20model%20and%20plotting%20effort%20vs.%20impact.%20Summarize%20the%20top%203%20recommendations.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive visualization & framework design","Build a competitive landscape grid","Based on the following list of competitors and their differentiators [paste], create a 2x2 matrix plotting them by [x axis] and [y axis]. Label each quadrant and include our position.","https://chatgpt.com/?prompt=Based%20on%20the%20following%20list%20of%20competitors%20and%20their%20differentiators%20%5Bpaste%5D%2C%20create%20a%202x2%20matrix%20plotting%20them%20by%20%5Bx%20axis%5D%20and%20%5By%20axis%5D.%20Label%20each%20quadrant%20and%20include%20our%20position.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive visualization & framework design","Design a 2x2 market positioning matrix","Create a 2x2 matrix plotting companies in [industry] by [X-axis: e.g. pricing] and [Y-axis: e.g. innovation]. Label each quadrant, add 6–8 companies, and highlight where we fit. Keep it suitable for a board presentation.","https://chatgpt.com/?prompt=Create%20a%202x2%20matrix%20plotting%20companies%20in%20%5Bindustry%5D%20by%20%5BX-axis%3A%20e.g.%20pricing%5D%20and%20%5BY-axis%3A%20e.g.%20innovation%5D.%20Label%20each%20quadrant%2C%20add%206%E2%80%938%20companies%2C%20and%20highlight%20where%20we%20fit.%20Keep%20it%20suitable%20for%20a%20board%20presentation.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive visualization & framework design","Show transformation timeline","Create a visual timeline showing a company transformation journey from [year 1] to [year 3]. Include key milestones: strategy shifts, team growth, market expansion. Style: simple, bold, professional.","https://chatgpt.com/?prompt=Create%20a%20visual%20timeline%20showing%20a%20company%20transformation%20journey%20from%20%5Byear%201%5D%20to%20%5Byear%203%5D.%20Include%20key%20milestones%3A%20strategy%20shifts%2C%20team%20growth%2C%20market%20expansion.%20Style%3A%20simple%2C%20bold%2C%20professional.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive visualization & framework design","Visualize strategic vision or flywheel","Create a high-level strategic flywheel or vision diagram for a company focused on [industry or goal]. Show how inputs (e.g. customers, data, feedback) loop into outputs (e.g. growth, innovation). Keep it clean, modern, and executive-ready.","https://chatgpt.com/?prompt=Create%20a%20high-level%20strategic%20flywheel%20or%20vision%20diagram%20for%20a%20company%20focused%20on%20%5Bindustry%20or%20goal%5D.%20Show%20how%20inputs%20(e.g.%20customers%2C%20data%2C%20feedback)%20loop%20into%20outputs%20(e.g.%20growth%2C%20innovation).%20Keep%20it%20clean%2C%20modern%2C%20and%20executive-ready.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
"Executives","Executive visualization & framework design","Illustrate a future product Vision","Create a conceptual image of a future product vision for [industry/product]. Highlight features that reflect innovation and customer benefit. Style should be forward-looking, abstract but clear.","https://chatgpt.com/?prompt=Create%20a%20conceptual%20image%20of%20a%20future%20product%20vision%20for%20%5Bindustry%2Fproduct%5D.%20Highlight%20features%20that%20reflect%20innovation%20and%20customer%20benefit.%20Style%20should%20be%20forward-looking%2C%20abstract%20but%20clear.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-executives"
